﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
David Linden,Glasgow East BC,24880,Standard non-London area budget,21349.13,3530.87,153620,Standard non-London area budget,153454.68,165.32,0,,0,0,174803.81,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",24337.8,3947.2,uncapped,27200.74,uncapped,0,51538.54,226342.35,4640
David Morris,Morecambe and Lunesdale CC,22932.58,"Standard non-London area budget, less £1,947.42 due to an agreement to reduce debt",20995.52,1937.06,153620,Standard non-London area budget,111904.08,41715.92,0,,0,0,132899.6,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",18957.26,9327.74,uncapped,28695.52,uncapped,0,47652.78,180552.38,4135
David Mundell,"Dumfriesshire, Clydesdale and Tweeddale CC",24880,Standard non-London area budget,24846.57,33.43,153620,Standard non-London area budget,153326.16,293.84,0,,0,0,178172.73,22850,Standard budget for renting a property in the London area,21179.98,1670.02,uncapped,14080.8,uncapped,0,35260.78,213433.51,1512
David Rutley,Macclesfield CC,24880,Standard non-London area budget,10904.64,13975.36,153620,Standard non-London area budget,124447.76,29172.24,0,,0,0,135352.4,22850,Standard budget for renting a property in the London area,20279.05,2570.95,uncapped,10916.04,uncapped,0,31195.09,166547.49,4033
David Simpson,Upper Bann,24880,Standard non-London area budget,24861.75,18.25,153620,Standard non-London area budget,140077.89,13542.11,0,,0,0,164939.64,20365.61,"Standard budget for renting a property in the London area for three months, and £14,653.10 in hotel costs",17982.08,2383.53,uncapped,25990.32,uncapped,0,43972.4,208912.04,1597
David Tredinnick,Bosworth CC,24880,Standard non-London area budget,13928.12,10951.88,153620,Standard non-London area budget,145277.24,8342.76,0,,0,0,159205.36,22850,Standard budget for renting a property in the London area,22850,0,uncapped,2907.25,uncapped,0,25757.25,184962.61,335
David Warburton,Somerton and Frome CC,24880,Standard non-London area budget,22664.85,2215.15,153620,Standard non-London area budget,153837.88,-217.88,0,,0,0,176502.73,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",26827.84,6892.16,uncapped,7002.75,uncapped,0,33830.59,210333.32,4526
Dawn Butler,Brent Central BC,27660,Standard London area budget,27313.34,346.66,164460,Standard London area budget,164423.54,36.46,0,,0,0,191736.88,0,,0,0,uncapped,0,uncapped,561.4,561.4,192298.28,1489
Debbie Abrahams,Oldham East and Saddleworth CC,24880,Standard non-London area budget,18238.04,6641.96,153620,Standard non-London area budget,153582.48,37.52,0,,0,0,171820.52,22850,Standard budget for renting a property in the London area,20421.48,2428.52,uncapped,9011.09,uncapped,280,29712.57,201533.09,4212
Deidre Brock,Edinburgh North and Leith BC,24880,Standard non-London area budget,19357.16,5522.84,153620,Standard non-London area budget,144418.44,9201.56,0,,0,0,163775.6,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",22646.81,5638.19,uncapped,8371.97,uncapped,0,31018.78,194794.38,4417
Dennis Skinner,Bolsover CC,24880,Standard non-London area budget,443.47,24436.53,153620,Standard non-London area budget,59758.44,93861.56,0,,0,0,60201.91,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5029.46,120.54,uncapped,4644,uncapped,0,9673.46,69875.37,325
Derek Thomas,St Ives CC,24880,Standard non-London area budget,25021.82,-141.82,153620,Standard non-London area budget,147924.17,5695.83,0,,0,0,172945.99,10788.18,Hotels,10788.18,0,uncapped,13264.54,uncapped,0,24052.72,196998.71,4532
Derek Twigg,Halton CC,24880,Standard non-London area budget,11427.89,13452.11,153620,Standard non-London area budget,88804.49,64815.51,0,,0,0,100232.38,22850,Standard budget for renting a property in the London area,18783.41,4066.59,uncapped,9064.95,uncapped,0,27848.36,128080.74,429
Desmond Swayne,New Forest West CC,24880,Standard non-London area budget,2770.34,22109.66,153620,Standard non-London area budget,79910.66,73709.34,0,,0,0,82681,3472.4,Hotels,3472.4,0,uncapped,1113.9,uncapped,0,4586.3,87267.3,55
Diana Johnson,Kingston upon Hull North BC,24880,Standard non-London area budget,23485.96,1394.04,153620,Standard non-London area budget,139856.82,13763.18,0,,0,0,163342.78,15940,Standard budget for renting a property outside the London area,10066.92,5873.08,uncapped,11931.66,uncapped,805.2,22803.78,186146.56,1533
Diane Abbott,Hackney North and Stoke Newington BC,27660,Standard London area budget,27198.48,461.52,164460,Standard London area budget,164320.27,139.73,0,,0,0,191518.75,0,,0,0,uncapped,0,uncapped,0,0,191518.75,172
Dominic Grieve,Beaconsfield CC,27660,Standard London area budget,14813.75,12846.25,164460,Standard London area budget,148313.1,16146.9,0,,0,0,163126.85,0,,0,0,uncapped,1120.4,uncapped,0,1120.4,164247.25,16
Dominic Raab,Esher and Walton BC,27660,Standard London area budget,8180.66,19479.34,164460,Standard London area budget,136920.12,27539.88,0,,0,0,145100.78,0,,0,0,uncapped,0,uncapped,0,0,145100.78,4007
Douglas Chapman,Dunfermline and West Fife CC,24880,Standard non-London area budget,23916.18,963.82,153620,Standard non-London area budget,141826.23,11793.77,0,,0,0,165742.41,16415.09,Hotels,16415.09,0,uncapped,35889.61,uncapped,575.43,52880.13,218622.54,4402
Douglas Ross,Moray CC,24880,Standard non-London area budget,22329.83,2550.17,153620,Standard non-London area budget,145946.55,7673.45,0,,0,0,168276.38,22850,Standard budget for renting a property in the London area,18744.84,4105.16,uncapped,14251.61,uncapped,0,32996.45,201272.83,4627
Drew Hendry,"Inverness, Nairn, Badenoch and Strathspey CC",24880,Standard non-London area budget,25109.11,-229.11,153620,Standard non-London area budget,147282.61,6337.39,0,,0,0,172391.72,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",22476.93,11243.07,uncapped,32288.28,uncapped,62.7,54827.91,227219.63,4467
Eddie Hughes,Walsall North BC,24880,Standard non-London area budget,23622.14,1257.86,153620,Standard non-London area budget,144604.73,9015.27,0,,0,0,168226.87,17846.01,Hotels,17846.01,0,uncapped,9201.46,uncapped,425,27472.47,195699.34,4635
Edward Argar,Charnwood CC,24880,Standard non-London area budget,7431.03,17448.97,153620,Standard non-London area budget,96583.81,57036.19,0,,0,0,104014.84,22850,Standard budget for renting a property in the London area,20392.26,2457.74,uncapped,4037.5,uncapped,0,24429.76,128444.6,4362
Edward Davey,Kingston and Surbiton BC,27660,Standard London area budget,25005.57,2654.43,164460,Standard London area budget,161481.15,2978.85,0,,0,0,186486.72,0,,0,0,uncapped,0,uncapped,0,0,186486.72,188
Edward Leigh,Gainsborough CC,24880,Standard non-London area budget,2977.01,21902.99,153620,Standard non-London area budget,134939.71,18680.29,0,,0,0,137916.72,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5150,0,uncapped,5997.54,uncapped,0,11147.54,149064.26,345
Edward Miliband,Doncaster North CC,24880,Standard non-London area budget,17975.03,6904.97,153620,Standard non-London area budget,117775.65,35844.35,0,,0,0,135750.68,26810,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",10587.8,16222.2,uncapped,9666.53,uncapped,0,20254.33,156005.01,1510
Edward Vaizey,Wantage CC,24880,Standard non-London area budget,14949.36,9930.64,153620,Standard non-London area budget,133365.43,20254.57,0,,0,0,148314.79,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),2586.97,2563.03,uncapped,4110.9,uncapped,0,6697.87,155012.66,1580
Eleanor Laing,Epping Forest CC ,27660,Standard London area budget,25259.33,2400.67,164460,Standard London area budget,151332.2,13127.8,0,,0,0,176591.53,0,,0,0,uncapped,25.7,uncapped,0,25.7,176617.23,36
Eleanor Smith,Wolverhampton South West BC,24880,Standard non-London area budget,25227.12,-347.12,153620,Standard non-London area budget,153982.37,-362.37,0,,0,0,179209.49,15273,Hotels,15273,0,uncapped,8753.66,uncapped,0,24026.66,203236.15,4609
Elisha McCallion,Foyle,24880,Standard non-London area budget,23808.46,1071.54,153620,Standard non-London area budget,123083.96,30536.04,0,,0,0,146892.42,2429.5,Hotels,2429.5,0,uncapped,8863.73,uncapped,0,11293.23,158185.65,4624
Elizabeth Anne McInnes,Heywood and Middleton CC,24880,Standard non-London area budget,15922.54,8957.46,153620,Standard non-London area budget,145398.94,8221.06,0,,0,0,161321.48,22850,Standard budget for renting a property in the London area,18241.93,4608.07,uncapped,5176.65,uncapped,0,23418.58,184740.06,4342
Elizabeth Truss,South West Norfolk CC,24880,Standard non-London area budget,15768.69,9111.31,153620,Standard non-London area budget,151889.91,1730.09,0,,0,0,167658.6,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3905.24,1244.76,uncapped,8291.31,uncapped,0,12196.55,179855.15,4097
Ellie Reeves,Lewisham West and Penge BC,27660,Standard London area budget,26037.07,1622.93,164460,Standard London area budget,155809.73,8650.27,0,,0,0,181846.8,0,,0,0,uncapped,50,uncapped,0,50,181896.8,4620
Emily Thornberry,Islington South and Finsbury BC,27660,Standard London area budget,23725.48,3934.52,164460,Standard London area budget,164485.49,-25.49,0,,0,0,188210.97,0,,0,0,uncapped,374.7,uncapped,0,374.7,188585.67,1536
Emma Dent Coad,Kensington BC,27660,Standard London area budget,27702.98,-42.98,189528.66,"Standard London area budget, plus an uplift of £25,068.66, granted following an application to IPSA",172522.57,17006.09,0,,0,0,200225.55,0,,0,0,uncapped,0,uncapped,0,0,200225.55,4683
Emma Hardy,Kingston upon Hull West and Hessle BC,24880,Standard non-London area budget,23119.41,1760.59,153620,Standard non-London area budget,152893.82,726.18,0,,0,0,176013.23,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",32818.71,901.29,uncapped,12365.51,uncapped,0,45184.22,221197.45,4645
Emma Lewell-Buck,South Shields BC,24880,Standard non-London area budget,18089.85,6790.15,153620,Standard non-London area budget,146912.57,6707.43,0,,0,0,165002.42,22850,Standard budget for renting a property in the London area,19226.07,3623.93,uncapped,10562,uncapped,0,29788.07,194790.49,4277
Emma Little-Pengelly,Belfast South,24880,Standard non-London area budget,24192.49,687.51,153620,Standard non-London area budget,125311.17,28308.83,0,,0,0,149503.66,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",29942.71,3777.29,uncapped,19968.86,uncapped,0,49911.57,199415.23,4611
Emma Reynolds,Wolverhampton North East BC,24880,Standard non-London area budget,23680.14,1199.86,153620,Standard non-London area budget,151558.57,2061.43,0,,0,0,175238.71,21375,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of one dependant",12071.32,9303.69,uncapped,3824.9,uncapped,0,15896.22,191134.93,4077
Esther McVey,Tatton CC,24880,Standard non-London area budget,19648.5,5231.5,153620,Standard non-London area budget,139186.55,14433.45,0,,0,0,158835.05,22850,Standard budget for renting a property in the London area,21088.42,1761.58,uncapped,11581.5,uncapped,0,32669.92,191504.97,4084
Fabian Hamilton,Leeds North East BC,24880,Standard non-London area budget,22876.18,2003.82,153620,Standard non-London area budget,136889.4,16730.6,0,,0,0,159765.58,0,,0,0,uncapped,5603.2,uncapped,0,5603.2,165368.78,415
Faisal Rashid,Warrington South BC,24880,Standard non-London area budget,24434.71,445.29,153620,Standard non-London area budget,153373.45,246.55,0,,0,0,177808.16,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",29061.32,4658.68,uncapped,9034.5,uncapped,0,38095.82,215903.98,4670
Fiona Bruce,Congleton CC,24880,Standard non-London area budget,20711.83,4168.17,153620,Standard non-London area budget,148098.43,5521.57,0,,0,0,168810.26,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4518.39,631.61,uncapped,7320.8,uncapped,0,11839.19,180649.45,3958
Fiona Onasanya,Peterborough BC,24880,Standard non-London area budget,19168.33,5711.67,153620,Standard non-London area budget,131178.51,22441.49,0,,0,0,150346.84,22850,Standard budget for renting a property in the London area,7852.61,14997.39,uncapped,3071.86,uncapped,0,10924.47,161271.31,4629
Francie Molloy,Mid Ulster,24880,Standard non-London area budget,18522.7,6357.3,153620,Standard non-London area budget,138534.07,15085.93,0,,0,0,157056.77,3641.53,Hotels,3641.53,0,uncapped,17869.99,uncapped,0,21511.52,178568.29,4274
Frank Field,Birkenhead BC,24880,Standard non-London area budget,22968.36,1911.64,153620,Standard non-London area budget,142763.6,10856.4,0,,0,0,165731.96,0,,0,0,uncapped,14538.69,uncapped,0,14538.69,180270.65,478
Gareth Johnson,Dartford CC,27660,Standard London area budget,24145.64,3514.36,164460,Standard London area budget,151116.24,13343.76,0,,0,0,175261.88,0,,0,0,uncapped,10062.87,uncapped,0,10062.87,185324.75,3970
Gareth Snell,Stoke-on-Trent Central BC,24880,Standard non-London area budget,22118.12,2761.88,153620,Standard non-London area budget,150689.68,2930.32,0,,0,0,172807.8,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",28247.26,37.74,uncapped,14172.47,uncapped,0,42419.73,215227.53,4595
Gareth Thomas,Harrow West BC,27660,Standard London area budget,22815.83,4844.17,164460,Standard London area budget,163079.87,1380.13,0,,0,0,185895.7,0,,0,0,uncapped,51.6,uncapped,0,51.6,185947.3,177
Gary Streeter,South West Devon CC,24880,Standard non-London area budget,20216.36,4663.64,153620,Standard non-London area budget,145052.93,8567.07,0,,0,0,165269.29,22850,Standard budget for renting a property in the London area,21395.15,1454.85,uncapped,11459.64,uncapped,0,32854.79,198124.08,234
Gavin Newlands,Paisley and Renfrewshire North CC,24880,Standard non-London area budget,24834.32,45.68,153620,Standard non-London area budget,153272.51,347.49,0,,0,0,178106.83,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",30213.77,3506.23,uncapped,27990.08,uncapped,0,58203.85,236310.68,4420
Gavin Robinson,Belfast East,24880,Standard non-London area budget,21193.39,3686.61,153620,Standard non-London area budget,125916.48,27703.52,0,,0,0,147109.87,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",22123.29,6161.71,uncapped,20085.11,uncapped,0,42208.4,189318.27,4360
Gavin Shuker,Luton South BC,24880,Standard non-London area budget,10383.29,14496.71,153620,Standard non-London area budget,137969.34,15650.66,0,,0,0,148352.63,21375,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of one dependant",21375,0,uncapped,7121.69,uncapped,0,28040.69,176393.32,4013
Gavin Williamson,South Staffordshire CC,24880,Standard non-London area budget,22112.14,2767.86,153620,Standard non-London area budget,133936.64,19683.36,0,,0,0,156048.78,31908.34,"Standard budget for renting a property in the London area for twelve months, with an uplift to cover the cost of two dependants for ten months",19695.93,12212.41,uncapped,2217.5,uncapped,0,21913.43,177962.21,4108
Geoffrey Clifton-Brown,The Cotswolds CC,24880,Standard non-London area budget,10546.71,14333.29,153620,Standard non-London area budget,137016.94,16603.06,0,,0,0,147563.65,13329.15,Standard budget for renting a property in the London area for seven months,10773.1,2556.05,uncapped,2798.75,uncapped,0,13571.85,161135.5,249
Geoffrey Cox,Torridge and West Devon CC,24880,Standard non-London area budget,18885.58,5994.42,153620,Standard non-London area budget,132859.49,20760.51,0,,0,0,151745.07,22850,Standard budget for renting a property in the London area,22680,170,uncapped,13211.55,uncapped,0,35891.55,187636.62,1508
Geoffrey Robinson,Coventry North West BC,24880,Standard non-London area budget,17344.89,7535.11,164650.47,"Standard non-London area budget, plus an uplift of £11,030.47, granted following an application to IPSA",156155.78,8494.69,0,,0,0,173500.67,15940,Standard budget for renting a property outside the London area,10560,5380,uncapped,10301.34,uncapped,0,20861.34,194362.01,307
George Eustice,Camborne and Redruth CC,24880,Standard non-London area budget,13896.7,10983.3,153620,Standard non-London area budget,149878.96,3741.04,0,,0,0,163775.66,0,,0,0,uncapped,5935.81,uncapped,0,5935.81,169711.47,3934
George Freeman,Mid Norfolk CC,24880,Standard non-London area budget,23621.66,1258.34,153620,Standard non-London area budget,145892.51,7727.49,0,,0,0,169514.17,28958.3,"Standard budget for renting a property in the London area for ten months, with an uplift to cover the cost of two dependants, then standard budget for claiming the associated costs only (such as utilities) for two months",27518.49,1439.81,uncapped,3465.62,uncapped,0,30984.11,200498.28,4020
George Hollingbery,Meon Valley CC,24880,Standard non-London area budget,8208.24,16671.76,153620,Standard non-London area budget,152379.47,1240.53,0,,0,0,160587.71,0,,0,0,uncapped,388.01,uncapped,0,388.01,160975.72,4016
George Howarth,Knowsley BC,24880,Standard non-London area budget,16049.65,8830.35,153620,Standard non-London area budget,147421.54,6198.46,0,,0,0,163471.19,14800,Hotels,14800,0,uncapped,13258.7,uncapped,0,28058.7,191529.89,481
Geraint Davies,Swansea West BC ,24880,Standard non-London area budget,20248.84,4631.16,153620,Standard non-London area budget,143797.01,9822.99,0,,0,0,164045.85,22850,Standard budget for renting a property in the London area,22388.21,461.79,uncapped,8761.24,uncapped,0,31149.45,195195.3,155
Gerald Jones,Merthyr Tydfil and Rhymney CC,24880,Standard non-London area budget,22871.05,2008.95,153620,Standard non-London area budget,127333.35,26286.65,0,,0,0,150204.4,22850,Standard budget for renting a property in the London area,19808.48,3041.52,uncapped,6053.45,uncapped,0,25861.93,176066.33,4501
Gerard Killen,Rutherglen and Hamilton West BC,24880,Standard non-London area budget,21665.3,3214.7,153620,Standard non-London area budget,149937.76,3682.24,0,,0,0,171603.06,22850,Standard budget for renting a property in the London area,20181.33,2668.67,uncapped,16529.67,uncapped,0,36711,208314.06,4672
Giles Watling,Clacton CC,24880,Standard non-London area budget,10485.42,14394.58,153620,Standard non-London area budget,135760.92,17859.08,0,,0,0,146246.34,16860.31,Hotels,16860.31,0,uncapped,7618.28,uncapped,0,24478.59,170724.93,4677
Gill Furniss,"Sheffield, Brightside and Hillsborough BC",24880,Standard non-London area budget,22178.58,2701.42,153620,Standard non-London area budget,149664.86,3955.14,0,,0,0,171843.44,22850,Standard budget for renting a property in the London area,21887.81,962.19,uncapped,6598.2,uncapped,0,28486.01,200329.45,4571
Gillian Keegan,Chichester CC,24880,Standard non-London area budget,21619.38,3260.62,153620,Standard non-London area budget,152440.22,1179.78,0,,0,0,174059.6,0,,0,0,uncapped,5119.55,uncapped,0,5119.55,179179.15,4680
Gloria De Piero,Ashfield CC,24880,Standard non-London area budget,20810.39,4069.61,153620,Standard non-London area budget,138741.05,14878.95,0,,0,0,159551.44,22850,Standard budget for renting a property in the London area,20886.26,1963.74,uncapped,5023.73,uncapped,0,25909.99,185461.43,3915
Glyn Davies,Montgomeryshire CC,24880,Standard non-London area budget,14655.75,10224.25,153620,Standard non-London area budget,124328.56,29291.44,0,,0,0,138984.31,22850,Standard budget for renting a property in the London area,20799.96,2050.04,uncapped,8414.65,uncapped,0,29214.61,168198.92,4041
Gordon Henderson,Sittingbourne and Sheppey CC,24880,Standard non-London area budget,11579.96,13300.04,153620,Standard non-London area budget,94908.38,58711.62,0,,0,0,106488.34,0,,0,0,uncapped,6068.55,uncapped,0,6068.55,112556.89,4050
Gordon Marsden,Blackpool South BC,24880,Standard non-London area budget,20080.7,4799.3,153620,Standard non-London area budget,153447.71,172.29,0,,0,0,173528.41,15940,Standard budget for renting a property outside the London area,9519.2,6420.8,uncapped,6912.53,uncapped,168.96,16600.69,190129.1,465
Graham Brady,Altrincham and Sale West BC,24880,Standard non-London area budget,16079.44,8800.56,153620,Standard non-London area budget,149194.12,4425.88,0,,0,0,165273.56,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5149.57,0.43,uncapped,10989.39,uncapped,0,16138.96,181412.52,435
Graham Jones,Hyndburn BC,24880,Standard non-London area budget,20526.03,4353.97,153620,Standard non-London area budget,154045.14,-425.14,0,,0,0,174571.17,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",25288.11,2996.89,uncapped,11991.34,uncapped,0,37279.45,211850.62,3999
Graham Stringer,Blackley and Broughton BC,24880,Standard non-London area budget,20142.12,4737.88,153620,Standard non-London area budget,95107.96,58512.04,0,,0,0,115250.08,15129,Hotels,15129,0,uncapped,13397.43,uncapped,0,28526.43,143776.51,449
Graham Stuart,Beverley and Holderness CC,24880,Standard non-London area budget,15164.11,9715.89,153620,Standard non-London area budget,129664.49,23955.51,0,,0,0,144828.6,22850,Standard budget for renting a property in the London area,21377.88,1472.12,uncapped,12824.82,uncapped,0,34202.7,179031.3,1482
Grahame Morris,Easington CC,24880,Standard non-London area budget,22163.42,2716.58,153620,Standard non-London area budget,139954.36,13665.64,0,,0,0,162117.78,22850,Standard budget for renting a property in the London area,20831.02,2018.98,uncapped,10966.08,uncapped,0,31797.1,193914.88,3973
Grant Shapps,Welwyn Hatfield CC,27660,Standard London area budget,23709.3,3950.7,164460,Standard London area budget,153970.76,10489.24,0,,0,0,177680.06,0,,0,0,uncapped,1411.18,uncapped,0,1411.18,179091.24,1582
Greg Clark,Tunbridge Wells CC,24880,Standard non-London area budget,21892.59,2987.41,153620,Standard non-London area budget,129749.75,23870.25,0,,0,0,151642.34,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",28250,35,uncapped,707.35,uncapped,0,28957.35,180599.69,1578
Greg Hands,Chelsea and Fulham BC,27660,Standard London area budget,11599.22,16060.78,164460,Standard London area budget,155873.22,8586.78,0,,0,0,167472.44,0,,0,0,uncapped,2050.01,uncapped,0,2050.01,169522.45,1526
Greg Knight,East Yorkshire CC,24880,Standard non-London area budget,16659.68,8220.32,153620,Standard non-London area budget,126012.03,27607.97,0,,0,0,142671.71,22850,Standard budget for renting a property in the London area,20436.36,2413.64,uncapped,7661.5,uncapped,0,28097.86,170769.57,1200
Gregory Campbell,East Londonderry,24880,Standard non-London area budget,18038.12,6841.88,153620,Standard non-London area budget,114403.55,39216.45,0,,0,0,132441.67,22850,Standard budget for renting a property in the London area,19854.92,2995.08,uncapped,24500.01,uncapped,0,44354.93,176796.6,1409
Guto Bebb,Aberconwy CC,24880,Standard non-London area budget,16881.96,7998.04,153620,Standard non-London area budget,101356.35,52263.65,0,,0,0,118238.31,39155,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",21895.7,17259.3,uncapped,14297.05,uncapped,11256,47448.75,165687.06,3910
Guy Opperman,Hexham CC,24880,Standard non-London area budget,24090.47,789.53,153620,Standard non-London area budget,143252.04,10367.96,0,,0,0,167342.51,15940,Standard budget for renting a property outside the London area,8882.18,7057.82,uncapped,22077.33,uncapped,500,31459.51,198802.02,4142
Hannah Bardell,Livingston CC,24880,Standard non-London area budget,24835.88,44.12,153620,Standard non-London area budget,149015.63,4604.37,0,,0,0,173851.51,22850,Standard budget for renting a property in the London area,22850,0,uncapped,38579.16,uncapped,0,61429.16,235280.67,4486
Harriet Harman,Camberwell and Peckham BC,27660,Standard London area budget,18247.85,9412.15,164460,Standard London area budget,163204.67,1255.33,0,,0,0,181452.52,0,,0,0,uncapped,0,uncapped,0,0,181452.52,150
Harriett Baldwin,West Worcestershire CC,24880,Standard non-London area budget,16814.05,8065.95,153620,Standard non-London area budget,137761.15,15858.85,0,,0,0,154575.2,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5150,0,uncapped,5488.4,uncapped,0,10638.4,165213.6,4107
Heather Wheeler,South Derbyshire CC,24880,Standard non-London area budget,18209.68,6670.32,153620,Standard non-London area budget,146148.67,7471.33,0,,0,0,164358.35,22850,Standard budget for renting a property in the London area,19817.93,3032.07,uncapped,7529.96,uncapped,0,27347.89,191706.24,4053
Heidi Alexander,Lewisham East BC,4610,Standard London area budget for two months,3405.98,1204.02,27410,Standard London area budget for two months,15670.11,11739.89,57150,Standard London area budget,39509.03,17640.97,58585.12,0,,0,0,uncapped,0,uncapped,0,0,58585.12,4038
Heidi Allen,South Cambridgeshire CC,24880,Standard non-London area budget,16692.27,8187.73,153620,Standard non-London area budget,150365.28,3254.72,0,,0,0,167057.55,12525,"Standard budget for renting a property in the London area for five months, plus standard budget for claiming the associated costs only (such as utilities) for seven months",8920.3,3604.7,uncapped,4523.36,uncapped,180,13623.66,180681.21,4516
Helen Goodman,Bishop Auckland CC,24880,Standard non-London area budget,25388.01,-508.01,153620,Standard non-London area budget,143160.32,10459.68,0,,0,0,168548.33,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4661.92,488.08,uncapped,23993.32,uncapped,0,28655.24,197203.57,1484
Helen Grant,Maidstone and The Weald CC,24880,Standard non-London area budget,23405.34,1474.66,153620,Standard non-London area budget,142460.06,11159.94,0,,0,0,165865.4,15940,Standard budget for renting a property outside the London area,2333.1,13606.9,uncapped,0,uncapped,775.45,3108.55,168973.95,4018
Helen Hayes,Dulwich and West Norwood BC,27660,Standard London area budget,25646.87,2013.13,164460,Standard London area budget,163143.65,1316.35,0,,0,0,188790.52,0,,0,0,uncapped,0,uncapped,0,0,188790.52,4510
Helen Jones,Warrington North BC,24880,Standard non-London area budget,20114,4766,153620,Standard non-London area budget,126064.14,27555.86,0,,0,0,146178.14,22850,Standard budget for renting a property in the London area,21367.06,1482.94,uncapped,10514.1,uncapped,0,31881.16,178059.3,432
Helen Whately,Faversham and Mid Kent CC,24880,Standard non-London area budget,11240.71,13639.29,153620,Standard non-London area budget,142084.89,11535.11,0,,0,0,153325.6,32245,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of three dependants",18338.53,13906.47,uncapped,3075.83,uncapped,0,21414.36,174739.96,4527
Henry Bellingham,North West Norfolk CC,24880,Standard non-London area budget,19796.39,5083.61,153620,Standard non-London area budget,146654.47,6965.53,0,,0,0,166450.86,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4948.16,201.84,uncapped,3936.75,uncapped,0,8884.91,175335.77,1441
Henry Smith,Crawley BC,24880,Standard non-London area budget,23398.47,1481.53,153620,Standard non-London area budget,148553.4,5066.6,0,,0,0,171951.87,26810,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",12569.41,14240.59,uncapped,6773.5,uncapped,0,19342.91,191294.78,3960
Hilary Benn,Leeds Central BC,24880,Standard non-London area budget,19686.88,5193.12,153620,Standard non-London area budget,124023.69,29596.31,0,,0,0,143710.57,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4376.65,773.35,uncapped,7106.55,uncapped,0,11483.2,155193.77,413
Holly Lynch,Halifax BC,24880,Standard non-London area budget,16592.34,8287.66,153620,Standard non-London area budget,135068.83,18551.17,0,,0,0,151661.17,22850,Standard budget for renting a property in the London area,19578.07,3271.93,uncapped,3499.17,uncapped,0,23077.24,174738.41,4472
Hugh Gaffney,"Coatbridge, Chryston and Bellshill BC",24880,Standard non-London area budget,17434.92,7445.08,153620,Standard non-London area budget,148784.37,4835.63,0,,0,0,166219.29,24460,"Standard budget for renting a property in the London area, plus £1,610 in hotel costs",22491.68,1968.32,uncapped,34108.78,uncapped,0,56600.46,222819.75,4614
Hugo Swire,East Devon CC,24880,Standard non-London area budget,7297.72,17582.28,153620,Standard non-London area budget,152420.46,1199.54,0,,0,0,159718.18,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5142.18,7.82,uncapped,14690.73,uncapped,0,19832.91,179551.09,1408
Huw Merriman,Bexhill and Battle CC,24880,Standard non-London area budget,24880,0,153620,Standard non-London area budget,135277.51,18342.49,0,,0,0,160157.51,7718.83,"Standard budget for renting a property in the London area for two months, and £3,910.53 in hotel costs",7671.77,47.06,uncapped,10016.07,uncapped,0,17687.84,177845.35,4442
